,Election,CandidateID,CandidateName,Date,Name,ContributerType,BoroughName,City,State,ZipCode,ContributionState,Amount,MatchAmt,PrevAmt,PayMethod,TotalAmount
40,2017,326,"de Blasio, Bill",2016-05-12,D&M P.A.C. LLC,Political Action Committee,Manhattan,New York,NY,10158.0,,200.0,0.0,0.0,Check,200.0
41,2017,2071,"Malliotakis, Nicole",2017-09-18,D.E.A.C.O.P.E. FUND,Political Action Committee,Manhattan,New York,NY,10007.0,,3950.0,0.0,1000.0,Check,4950.0
42,2017,2071,"Malliotakis, Nicole",2017-06-27,D.E.A.C.O.P.E. FUND,Political Action Committee,Manhattan,New York,NY,10007.0,,1000.0,0.0,0.0,Check,1000.0
43,2017,326,"de Blasio, Bill",2017-10-25,DC 1707 - Local 253,Labor Union,Manhattan,New York,NY,10036.0,,500.0,0.0,0.0,Check,500.0
44,2017,326,"de Blasio, Bill",2015-12-21,DC 37,Other,Manhattan,New York,NY,10007.0,,3500.0,0.0,0.0,Check,3500.0
45,2017,326,"de Blasio, Bill",2016-07-09,DC 37,Other,Manhattan,New York,NY,10007.0,,1450.0,0.0,3500.0,Check,4950.0
46,2017,326,"de Blasio, Bill",2017-08-24,DC 37- Local 1320,Labor Union,Manhattan,New York,NY,10007.0,,1000.0,0.0,0.0,Check,1000.0
47,2017,326,"de Blasio, Bill",2017-08-23,DC 37- Local 1407 PAC,Political Action Committee,Manhattan,New York,NY,10007.0,,1000.0,0.0,0.0,Check,1000.0
48,2017,326,"de Blasio, Bill",2017-08-23,DC 37- Local 1505,Labor Union,Manhattan,New York,NY,10007.0,,1950.0,0.0,0.0,Check,1950.0
49,2017,326,"de Blasio, Bill",2017-08-23,DC 37- Local 461,Labor Union,Manhattan,New York,NY,10013.0,,3500.0,0.0,0.0,Check,3500.0
50,2017,326,"de Blasio, Bill",2017-08-23,DC 37- Local 508,Labor Union,Manhattan,New York,NY,10007.0,,3500.0,0.0,0.0,Check,3500.0
51,2017,326,"de Blasio, Bill",2017-09-01,DC 37- Local 638 Steamfitters,Political Action Committee,Queens,Long Island City,NY,11101.0,,500.0,0.0,0.0,Check,500.0
52,2017,326,"de Blasio, Bill",2017-08-23,DC 37-Local 1455,Labor Union,Manhattan,New York,NY,10007.0,,500.0,0.0,0.0,Check,500.0
53,2017,326,"de Blasio, Bill",2017-08-23,DC 37– Local 1070,Labor Union,,,,,,500.0,0.0,0.0,Check,500.0
54,2017,2055,"De La Fuente, Roque R",2017-04-21,Derrick Lee,Candidate Committee,Manhattan,New York,NY,10036.0,,100.0,0.0,0.0,Cash,100.0
55,2017,326,"de Blasio, Bill",2017-06-28,Duane Morris LLP,Political Action Committee,Other,Philadelphia,PA,19103.0,,1000.0,0.0,0.0,Check,1000.0
56,2017,2071,"Malliotakis, Nicole",2017-10-02,EMPIRE DENTAL POLITICAL ACTION,Political Action Committee,Other,ALBANY,NY,12211.0,,500.0,0.0,0.0,Check,500.0
57,2017,326,"de Blasio, Bill",2017-10-03,Friends of Aravella,Political Action Committee,Other,Stamford,CT,6905.0,,4950.0,0.0,0.0,Check,4950.0
58,2017,2071,"Malliotakis, Nicole",2017-05-09,Friends of Brian Kolb,Other,Other,Canandaigua,NY,14424.0,,2000.0,0.0,0.0,Check,2000.0
59,2017,2071,"Malliotakis, Nicole",2017-08-02,FRIENDS OF CAHILL,Other,Queens,Flushing,NY,10591.0,,1000.0,0.0,0.0,Check,1000.0
60,2017,2071,"Malliotakis, Nicole",2017-08-02,FRIENDS OF CAHILL,Other,Queens,Flushing,NY,10591.0,,-1000.0,0.0,0.0,Unknown,-1000.0
61,2017,326,"de Blasio, Bill",2017-08-29,Friends of Cultural Institutio,Political Action Committee,Other,Albany,NY,12207.0,,3000.0,0.0,0.0,Check,3000.0
62,2017,2071,"Malliotakis, Nicole",2017-09-18,FRIENDS OF MARTY GOLDEN,Political Action Committee,Brooklyn,Brooklyn,NY,11228.0,,500.0,0.0,0.0,Check,500.0
63,2017,326,"de Blasio, Bill",2017-03-11,"Gary Jones, Stacey Snider Ttee",Other,Other,Los Angeles,CA,90024.0,,4950.0,0.0,0.0,Check,4950.0
64,2017,326,"de Blasio, Bill",2016-01-11,Greenberg Taurig PAC,Political Action Committee,Manhattan,New York,NY,10166.0,,4950.0,0.0,0.0,Check,4950.0
65,2017,326,"de Blasio, Bill",2016-06-20,Greenfield NYC,Candidate Committee,Brooklyn,Brooklyn,NY,11230.0,,1000.0,0.0,0.0,Check,1000.0
66,2017,326,"de Blasio, Bill",2015-10-30,Gutman Mintz Baker & Sonnenfet,Corporation,Queens,New Hyde Park,NY,11040.0,,1000.0,0.0,0.0,Credit Card,1000.0
67,2017,326,"de Blasio, Bill",2015-10-30,Gutman Mintz Baker & Sonnenfet,Corporation,Queens,New Hyde Park,NY,11040.0,,-1000.0,0.0,0.0,Unknown,-1000.0
68,2017,326,"de Blasio, Bill",2014-08-19,HANYC Political Action Committ,Political Action Committee,Manhattan,New York,NY,10022.0,,750.0,0.0,0.0,Check,750.0
69,2017,326,"de Blasio, Bill",2015-10-19,HF Responsibility Fund,Political Action Committee,Manhattan,New York,NY,10016.0,,2500.0,0.0,0.0,Check,2500.0
70,2017,326,"de Blasio, Bill",2017-11-01,HNTB Holdings LTD,Political Action Committee,Other,Kansas City,MO,64105.0,,1000.0,0.0,0.0,Check,1000.0
71,2017,326,"de Blasio, Bill",2017-11-01,HNTB Holdings LTD,Political Action Committee,Other,Kansas City,MO,64105.0,,-1000.0,0.0,0.0,Unknown,-1000.0
72,2017,326,"de Blasio, Bill",2017-03-03,Howard L. Gottlieb Living Trus,Other,Other,Skokie,IL,60077.0,,4950.0,0.0,0.0,Check,4950.0
73,2017,326,"de Blasio, Bill",2017-02-05,I.B.E.W. New York PAC,Political Action Committee,Other,Washington,DC,20001.0,,1000.0,0.0,0.0,Check,1000.0
74,2017,326,"de Blasio, Bill",2017-03-09,I.B.E.W. New York PAC,Political Action Committee,Other,Washington,DC,20001.0,,3950.0,0.0,1000.0,Check,4950.0
75,2017,326,"de Blasio, Bill",2017-03-23,IBEW Local Union No. 3,Labor Union,Queens,Fresh Meadows,NY,11365.0,,4950.0,0.0,0.0,Check,4950.0
76,2017,326,"de Blasio, Bill",2017-09-08,IBT Joint Council No 16,Political Action Committee,Manhattan,New York,NY,10011.0,,4950.0,0.0,0.0,Check,4950.0
77,2017,326,"de Blasio, Bill",2017-11-15,Illinois Federation of Teacher,Political Action Committee,Other,Westmont,IL,60559.0,,1000.0,0.0,0.0,Check,1000.0
78,2017,326,"de Blasio, Bill",2017-10-11,International Alliance of Thea,Political Action Committee,Manhattan,New York,NY,10001.0,,1000.0,0.0,0.0,Check,1000.0
79,2017,326,"de Blasio, Bill",2015-10-21,Intl Union Oper Engin 14-14B,Political Action Committee,Queens,Flushing,NY,11354.0,,4950.0,0.0,0.0,Check,4950.0
80,2017,326,"de Blasio, Bill",2015-10-26,"Intl Union Oper Engin 15, 15A",Political Action Committee,Queens,Long Island City,NY,11101.0,,4950.0,0.0,0.0,Check,4950.0
81,2017,326,"de Blasio, Bill",2017-06-22,IUOE LOCAL 30,Party Committee,Queens,Whitestone,NY,11357.0,,4950.0,0.0,0.0,Check,4950.0
82,2017,326,"de Blasio, Bill",2017-11-07,Jackson Lewis P.C. Poltical Ac,Political Action Committee,Other,Albany,NY,12207.0,,250.0,0.0,0.0,Check,250.0
83,2017,2071,"Malliotakis, Nicole",2017-09-26,JANOVER LLC,Limited Liability Company,Manhattan,New York,NY,10022.0,,-312.13,0.0,0.0,Unknown,-312.13
84,2017,2071,"Malliotakis, Nicole",2017-09-01,Kings County Conservative Part,Political Action Committee,Brooklyn,Brooklyn,NY,11209.0,,1000.0,0.0,1350.0,Check,2350.0
85,2017,2071,"Malliotakis, Nicole",2017-04-25,Kings County Conservative Part,Political Action Committee,Brooklyn,Brooklyn,NY,11209.0,,1000.0,0.0,0.0,Check,1000.0
86,2017,2071,"Malliotakis, Nicole",2017-06-29,Kings County Conservative Part,Political Action Committee,Brooklyn,Brooklyn,NY,11209.0,,350.0,0.0,1000.0,Check,1350.0
87,2017,2071,"Malliotakis, Nicole",2017-10-21,Kings County Republican Party,Political Action Committee,Brooklyn,Brooklyn,NY,11209.0,,500.0,0.0,250.0,Check,750.0
88,2017,2071,"Malliotakis, Nicole",2017-06-29,Kings County Republican Party,Political Action Committee,Brooklyn,Brooklyn,NY,11209.0,,250.0,0.0,0.0,Check,250.0
89,2017,2071,"Malliotakis, Nicole",2017-06-29,Kings County Republican Party,Political Action Committee,Brooklyn,Brooklyn,NY,11209.0,,-250.0,0.0,0.0,Unknown,-250.0
90,2017,2071,"Malliotakis, Nicole",2017-07-07,Lieutenants Benevolent Assoc.,Political Action Committee,Manhattan,New York,NY,10038.0,,1000.0,0.0,0.0,Check,1000.0
91,2017,2071,"Malliotakis, Nicole",2017-07-10,Lieutenants Benevolent Assoc.,Political Action Committee,Manhattan,New York,NY,10038.0,,1000.0,0.0,1000.0,Check,2000.0
92,2017,326,"de Blasio, Bill",2016-06-07,Local 108 RWDSU AFL CIO,Labor Union,Other,Maplewood,NJ,7040.0,,1000.0,0.0,0.0,Check,1000.0
93,2017,326,"de Blasio, Bill",2016-05-24,Local 1102 RWDSU,Labor Union,Other,Woodbury,NY,11797.0,,2000.0,0.0,0.0,Check,2000.0
94,2017,326,"de Blasio, Bill",2017-01-26,Local 1102 RWDSU,Labor Union,Other,Woodbury,NY,11797.0,,1000.0,0.0,2000.0,Check,3000.0
